Frequency,dB,pedal,Tone,Gain
301.464844,-13.704820000000002,nobels odr-1,100%,0%,
344.53125,-13.712035,nobels odr-1,100%,0%,
387.597656,-13.697842999999999,nobels odr-1,100%,0%,
430.664062,-12.317134,nobels odr-1,100%,0%,
473.730469,-10.713041,nobels odr-1,100%,0%,
516.796875,-9.988250000000004,nobels odr-1,100%,0%,
559.863281,-8.294502000000001,nobels odr-1,100%,0%,
602.929688,-7.171851,nobels odr-1,100%,0%,
645.996094,-4.938245000000002,nobels odr-1,100%,0%,
689.0625,-2.5872640000000047,nobels odr-1,100%,0%,
732.128906,-0.7028820000000024,nobels odr-1,100%,0%,
775.195312,-0.7675700000000028,nobels odr-1,100%,0%,
818.261719,-0.7530050000000017,nobels odr-1,100%,0%,
861.328125,0,nobels odr-1,100%,0%,
904.394531,-1.0130050000000033,nobels odr-1,100%,0%,
947.460938,-1.887634000000002,nobels odr-1,100%,0%,
990.527344,-2.8225920000000038,nobels odr-1,100%,0%,
1033.59375,-4.602513000000002,nobels odr-1,100%,0%,
1076.660156,-6.505136000000004,nobels odr-1,100%,0%,
1119.726562,-5.598233000000004,nobels odr-1,100%,0%,
1162.792969,-4.019390000000005,nobels odr-1,100%,0%,
1205.859375,-4.5441980000000015,nobels odr-1,100%,0%,
1248.925781,-6.481818000000004,nobels odr-1,100%,0%,
1291.992188,-6.742954000000001,nobels odr-1,100%,0%,
1335.058594,-7.519605000000002,nobels odr-1,100%,0%,
1378.125,-7.796777000000002,nobels odr-1,100%,0%,
1421.191406,-8.278135000000006,nobels odr-1,100%,0%,
1464.257812,-9.459689000000001,nobels odr-1,100%,0%,
1507.324219,-7.211177000000006,nobels odr-1,100%,0%,
1550.390625,-8.053210000000004,nobels odr-1,100%,0%,
1593.457031,-8.366626000000004,nobels odr-1,100%,0%,
1636.523438,-8.84515,nobels odr-1,100%,0%,
1679.589844,-10.847251000000007,nobels odr-1,100%,0%,
1722.65625,-9.148873000000002,nobels odr-1,100%,0%,
1765.722656,-10.805404000000003,nobels odr-1,100%,0%,
1808.789062,-11.725255000000008,nobels odr-1,100%,0%,
1851.855469,-11.090707000000005,nobels odr-1,100%,0%,
1894.921875,-11.944633000000003,nobels odr-1,100%,0%,
1937.988281,-11.337632000000006,nobels odr-1,100%,0%,
1981.054688,-12.603070000000002,nobels odr-1,100%,0%,
2024.121094,-12.092787000000005,nobels odr-1,100%,0%,
2067.1875,-11.265065000000007,nobels odr-1,100%,0%,
2110.253906,-11.876497,nobels odr-1,100%,0%,
2153.320312,-10.676891000000008,nobels odr-1,100%,0%,
2196.386719,-12.215552000000002,nobels odr-1,100%,0%,
2239.453125,-12.631885000000004,nobels odr-1,100%,0%,
2282.519531,-12.382844000000002,nobels odr-1,100%,0%,
2325.585938,-13.813749999999999,nobels odr-1,100%,0%,
2368.652344,-13.011043,nobels odr-1,100%,0%,
2411.71875,-14.749237999999998,nobels odr-1,100%,0%,
2454.785156,-13.330489,nobels odr-1,100%,0%,
2497.851562,-13.739776000000003,nobels odr-1,100%,0%,
2540.917969,-14.349477000000007,nobels odr-1,100%,0%,
2583.984375,-14.572536,nobels odr-1,100%,0%,
2627.050781,-17.761365,nobels odr-1,100%,0%,
2670.117188,-16.330192000000004,nobels odr-1,100%,0%,
2713.183594,-16.152172,nobels odr-1,100%,0%,
2756.25,-15.604602000000003,nobels odr-1,100%,0%,
2799.316406,-15.351543000000003,nobels odr-1,100%,0%,
2842.382812,-17.664124000000005,nobels odr-1,100%,0%,
2885.449219,-15.485690000000002,nobels odr-1,100%,0%,
2928.515625,-16.434671,nobels odr-1,100%,0%,
2971.582031,-16.802589,nobels odr-1,100%,0%,
3014.648438,-16.555587,nobels odr-1,100%,0%,
3057.714844,-18.524646000000004,nobels odr-1,100%,0%,
3100.78125,-17.05709,nobels odr-1,100%,0%,
3143.847656,-18.074836,nobels odr-1,100%,0%,
3186.914062,-19.586996000000006,nobels odr-1,100%,0%,
3229.980469,-18.866138000000007,nobels odr-1,100%,0%,
3273.046875,-17.984443000000002,nobels odr-1,100%,0%,
3316.113281,-16.458282,nobels odr-1,100%,0%,
3359.179688,-17.821155,nobels odr-1,100%,0%,
3402.246094,-19.513305,nobels odr-1,100%,0%,
3445.3125,-19.219832,nobels odr-1,100%,0%,
3488.378906,-20.332637000000002,nobels odr-1,100%,0%,
3531.445312,-18.814613000000005,nobels odr-1,100%,0%,
3574.511719,-19.571666000000004,nobels odr-1,100%,0%,
3617.578125,-19.148910000000004,nobels odr-1,100%,0%,
3660.644531,-19.741229,nobels odr-1,100%,0%,
3703.710938,-20.85374,nobels odr-1,100%,0%,
3746.777344,-19.265605000000004,nobels odr-1,100%,0%,
3789.84375,-20.337955000000004,nobels odr-1,100%,0%,
3832.910156,-21.051017000000005,nobels odr-1,100%,0%,
3875.976562,-21.396003000000004,nobels odr-1,100%,0%,
3919.042969,-21.655723,nobels odr-1,100%,0%,
3962.109375,-21.237952000000003,nobels odr-1,100%,0%,
4005.175781,-21.799983,nobels odr-1,100%,0%,
4048.242188,-21.751567000000005,nobels odr-1,100%,0%,
4091.308594,-22.74966300000001,nobels odr-1,100%,0%,
4134.375,-21.586349000000002,nobels odr-1,100%,0%,
4177.441406,-21.975181000000003,nobels odr-1,100%,0%,
4220.507812,-24.2704,nobels odr-1,100%,0%,
4263.574219,-22.810222,nobels odr-1,100%,0%,
4306.640625,-22.929111000000002,nobels odr-1,100%,0%,
4349.707031,-23.420520000000007,nobels odr-1,100%,0%,
4392.773438,-22.910102000000006,nobels odr-1,100%,0%,
4435.839844,-23.633712,nobels odr-1,100%,0%,
4478.90625,-22.639727000000004,nobels odr-1,100%,0%,
4521.972656,-23.288551000000002,nobels odr-1,100%,0%,
4565.039062,-24.748466000000004,nobels odr-1,100%,0%,
4608.105469,-25.054275000000008,nobels odr-1,100%,0%,
4651.171875,-24.492503000000003,nobels odr-1,100%,0%,
4694.238281,-23.584072000000003,nobels odr-1,100%,0%,
4737.304688,-25.856231000000005,nobels odr-1,100%,0%,
4780.371094,-25.064705000000007,nobels odr-1,100%,0%,
4823.4375,-25.132220999999998,nobels odr-1,100%,0%,
4866.503906,-26.071966999999997,nobels odr-1,100%,0%,
4909.570312,-25.882472000000003,nobels odr-1,100%,0%,
4952.636719,-28.164127000000004,nobels odr-1,100%,0%,
4995.703125,-24.902912000000004,nobels odr-1,100%,0%,
5038.769531,-24.303111000000005,nobels odr-1,100%,0%,
5081.835938,-26.322357,nobels odr-1,100%,0%,
5124.902344,-26.422294000000004,nobels odr-1,100%,0%,
5167.96875,-28.114127000000007,nobels odr-1,100%,0%,
5211.035156,-27.090415000000004,nobels odr-1,100%,0%,
5254.101562,-27.964328000000005,nobels odr-1,100%,0%,
5297.167969,-27.603378000000003,nobels odr-1,100%,0%,
5340.234375,-26.840812000000003,nobels odr-1,100%,0%,
5383.300781,-27.451808000000003,nobels odr-1,100%,0%,
5426.367188,-26.116217000000002,nobels odr-1,100%,0%,
5469.433594,-26.699611,nobels odr-1,100%,0%,
5512.5,-27.523262,nobels odr-1,100%,0%,
5555.566406,-27.596206000000006,nobels odr-1,100%,0%,
5598.632812,-27.888935000000007,nobels odr-1,100%,0%,
5641.699219,-27.008983000000004,nobels odr-1,100%,0%,
5684.765625,-27.653983000000007,nobels odr-1,100%,0%,
5727.832031,-28.322299000000005,nobels odr-1,100%,0%,
5770.898438,-28.725657,nobels odr-1,100%,0%,
5813.964844,-28.588542,nobels odr-1,100%,0%,
5857.03125,-28.056182000000003,nobels odr-1,100%,0%,
5900.097656,-29.375850000000003,nobels odr-1,100%,0%,
5943.164062,-28.131156,nobels odr-1,100%,0%,
5986.230469,-29.011042,nobels odr-1,100%,0%,
6029.296875,-29.710761,nobels odr-1,100%,0%,
6072.363281,-29.004523000000002,nobels odr-1,100%,0%,
6115.429688,-29.968593000000002,nobels odr-1,100%,0%,
6158.496094,-29.639331000000002,nobels odr-1,100%,0%,
6201.5625,-29.732642000000002,nobels odr-1,100%,0%,
6244.628906,-29.300067000000002,nobels odr-1,100%,0%,
6287.695312,-29.025920000000003,nobels odr-1,100%,0%,
6330.761719,-30.341731000000006,nobels odr-1,100%,0%,
6373.828125,-30.089557000000003,nobels odr-1,100%,0%,
6416.894531,-30.899528000000007,nobels odr-1,100%,0%,
6459.960938,-30.894103000000005,nobels odr-1,100%,0%,
6503.027344,-30.460869000000006,nobels odr-1,100%,0%,
6546.09375,-31.624793,nobels odr-1,100%,0%,
6589.160156,-30.594890000000003,nobels odr-1,100%,0%,
6632.226562,-31.368156000000003,nobels odr-1,100%,0%,
6675.292969,-31.189387000000007,nobels odr-1,100%,0%,
6718.359375,-31.641906000000002,nobels odr-1,100%,0%,
6761.425781,-32.713832,nobels odr-1,100%,0%,
6804.492188,-31.796009,nobels odr-1,100%,0%,
6847.558594,-32.965423,nobels odr-1,100%,0%,
6890.625,-31.978151999999998,nobels odr-1,100%,0%,
6933.691406,-31.962554,nobels odr-1,100%,0%,
6976.757812,-32.178111,nobels odr-1,100%,0%,
7019.824219,-31.973643,nobels odr-1,100%,0%,
7062.890625,-33.337447999999995,nobels odr-1,100%,0%,
7105.957031,-32.880729,nobels odr-1,100%,0%,
7149.023438,-33.638037999999995,nobels odr-1,100%,0%,
7192.089844,-32.52461099999999,nobels odr-1,100%,0%,
7235.15625,-32.27485200000001,nobels odr-1,100%,0%,
7278.222656,-34.503276000000014,nobels odr-1,100%,0%,
7321.289062,-33.00952799999999,nobels odr-1,100%,0%,
7364.355469,-32.858913,nobels odr-1,100%,0%,
7407.421875,-32.327678000000006,nobels odr-1,100%,0%,
7450.488281,-32.225357,nobels odr-1,100%,0%,
7493.554688,-33.41489,nobels odr-1,100%,0%,
7536.621094,-33.34466900000001,nobels odr-1,100%,0%,
7579.6875,-34.00957000000001,nobels odr-1,100%,0%,
7622.753906,-31.461181000000007,nobels odr-1,100%,0%,
7665.820312,-31.739283999999994,nobels odr-1,100%,0%,
7708.886719,-32.950821000000005,nobels odr-1,100%,0%,
7751.953125,-32.988761,nobels odr-1,100%,0%,
7795.019531,-34.513491,nobels odr-1,100%,0%,
7838.085938,-32.777946,nobels odr-1,100%,0%,
7881.152344,-33.072936,nobels odr-1,100%,0%,
7924.21875,-35.14218799999999,nobels odr-1,100%,0%,
7967.285156,-34.482574,nobels odr-1,100%,0%,
8010.351562,-34.552413,nobels odr-1,100%,0%,
8053.417969,-34.716503,nobels odr-1,100%,0%,
8096.484375,-35.303703,nobels odr-1,100%,0%,
8139.550781,-35.413314,nobels odr-1,100%,0%,
8182.617188,-34.226268000000005,nobels odr-1,100%,0%,
8225.683594,-34.10017300000001,nobels odr-1,100%,0%,
8268.75,-34.893294,nobels odr-1,100%,0%,
8311.816406,-36.03385900000001,nobels odr-1,100%,0%,
8354.882812,-34.524753000000004,nobels odr-1,100%,0%,
8397.949219,-33.660724,nobels odr-1,100%,0%,
8441.015625,-35.35222900000001,nobels odr-1,100%,0%,
8484.082031,-34.386545999999996,nobels odr-1,100%,0%,
8527.148438,-35.105934000000005,nobels odr-1,100%,0%,
8570.214844,-34.65246900000001,nobels odr-1,100%,0%,
8613.28125,-33.854403000000005,nobels odr-1,100%,0%,
8656.347656,-34.706306,nobels odr-1,100%,0%,
8699.414062,-33.84201,nobels odr-1,100%,0%,
8742.480469,-35.146354,nobels odr-1,100%,0%,
8785.546875,-35.472464,nobels odr-1,100%,0%,
8828.613281,-35.448307000000014,nobels odr-1,100%,0%,
8871.679688,-35.93597299999999,nobels odr-1,100%,0%,
8914.746094,-34.862724,nobels odr-1,100%,0%,
8957.8125,-35.74692800000001,nobels odr-1,100%,0%,
9000.878906,-36.453331000000006,nobels odr-1,100%,0%,
9043.945312,-36.486259000000004,nobels odr-1,100%,0%,
9087.011719,-35.228904,nobels odr-1,100%,0%,
9130.078125,-34.88732400000001,nobels odr-1,100%,0%,
9173.144531,-36.661376000000004,nobels odr-1,100%,0%,
9216.210938,-36.094958000000005,nobels odr-1,100%,0%,
9259.277344,-36.99414,nobels odr-1,100%,0%,
9302.34375,-35.083389,nobels odr-1,100%,0%,
9345.410156,-35.04759200000001,nobels odr-1,100%,0%,
9388.476562,-36.619147999999996,nobels odr-1,100%,0%,
9431.542969,-36.185874,nobels odr-1,100%,0%,
9474.609375,-36.594111,nobels odr-1,100%,0%,
9517.675781,-36.053561,nobels odr-1,100%,0%,
9560.742188,-35.89735300000001,nobels odr-1,100%,0%,
9603.808594,-37.34509600000001,nobels odr-1,100%,0%,
9646.875,-35.600914,nobels odr-1,100%,0%,
9689.941406,-34.78569300000001,nobels odr-1,100%,0%,
9733.007812,-35.260374999999996,nobels odr-1,100%,0%,
9776.074219,-35.380973,nobels odr-1,100%,0%,
9819.140625,-36.145236,nobels odr-1,100%,0%,
9862.207031,-35.476146,nobels odr-1,100%,0%,
9905.273438,-35.91426800000001,nobels odr-1,100%,0%,
9948.339844,-36.13613000000001,nobels odr-1,100%,0%,
9991.40625,-36.93020200000001,nobels odr-1,100%,0%,
10034.472656,-37.336403000000004,nobels odr-1,100%,0%,
10077.539062,-35.971889000000004,nobels odr-1,100%,0%,
10120.605469,-36.516181,nobels odr-1,100%,0%,
10163.671875,-36.59033199999999,nobels odr-1,100%,0%,
10206.738281,-37.38386100000001,nobels odr-1,100%,0%,
10249.804688,-37.828113,nobels odr-1,100%,0%,
10292.871094,-36.763614000000004,nobels odr-1,100%,0%,
10335.9375,-36.749027,nobels odr-1,100%,0%,
10379.003906,-36.09114799999999,nobels odr-1,100%,0%,
10422.070312,-36.867828,nobels odr-1,100%,0%,
10465.136719,-37.866279000000006,nobels odr-1,100%,0%,
10508.203125,-37.54560000000001,nobels odr-1,100%,0%,
10551.269531,-37.210239,nobels odr-1,100%,0%,
10594.335938,-36.00540099999999,nobels odr-1,100%,0%,
10637.402344,-37.53267600000001,nobels odr-1,100%,0%,
10680.46875,-37.008708,nobels odr-1,100%,0%,
10723.535156,-35.996284,nobels odr-1,100%,0%,
10766.601562,-36.53403800000001,nobels odr-1,100%,0%,
10809.667969,-36.32279100000001,nobels odr-1,100%,0%,
10852.734375,-38.193927,nobels odr-1,100%,0%,
10895.800781,-36.252441000000005,nobels odr-1,100%,0%,
10938.867188,-36.32947100000001,nobels odr-1,100%,0%,
10981.933594,-38.401927,nobels odr-1,100%,0%,
11025,-36.753710999999996,nobels odr-1,100%,0%,
11068.066406,-37.049514,nobels odr-1,100%,0%,
11111.132812,-37.66188699999999,nobels odr-1,100%,0%,
11154.199219,-37.907184,nobels odr-1,100%,0%,
11197.265625,-37.050357000000005,nobels odr-1,100%,0%,
11240.332031,-36.25244000000001,nobels odr-1,100%,0%,
11283.398438,-37.821681,nobels odr-1,100%,0%,
11326.464844,-38.094584999999995,nobels odr-1,100%,0%,
11369.53125,-39.091296,nobels odr-1,100%,0%,
11412.597656,-38.77559600000001,nobels odr-1,100%,0%,
11455.664062,-37.742496,nobels odr-1,100%,0%,
11498.730469,-38.214636999999996,nobels odr-1,100%,0%,
11541.796875,-36.900779,nobels odr-1,100%,0%,
11584.863281,-36.566051,nobels odr-1,100%,0%,
11627.929688,-37.323772000000005,nobels odr-1,100%,0%,
11670.996094,-37.656047,nobels odr-1,100%,0%,
11714.0625,-39.676531999999995,nobels odr-1,100%,0%,
11757.128906,-38.24224100000001,nobels odr-1,100%,0%,
11800.195312,-38.180153000000004,nobels odr-1,100%,0%,
11843.261719,-38.562786,nobels odr-1,100%,0%,
11886.328125,-38.641643,nobels odr-1,100%,0%,
11929.394531,-38.594352,nobels odr-1,100%,0%,
11972.460938,-37.29827,nobels odr-1,100%,0%,
12015.527344,-38.029899,nobels odr-1,100%,0%,
12058.59375,-37.142939999999996,nobels odr-1,100%,0%,
12101.660156,-37.083332,nobels odr-1,100%,0%,
12144.726562,-38.57988,nobels odr-1,100%,0%,
12187.792969,-37.520713,nobels odr-1,100%,0%,
12230.859375,-38.205562,nobels odr-1,100%,0%,
12273.925781,-38.631263000000004,nobels odr-1,100%,0%,
12316.992188,-38.901961,nobels odr-1,100%,0%,
12360.058594,-36.436797999999996,nobels odr-1,100%,0%,
12403.125,-36.598629,nobels odr-1,100%,0%,
12446.191406,-38.48539600000001,nobels odr-1,100%,0%,
12489.257812,-38.173862,nobels odr-1,100%,0%,
12532.324219,-39.08573100000001,nobels odr-1,100%,0%,
12575.390625,-38.954268,nobels odr-1,100%,0%,
12618.457031,-37.75534300000001,nobels odr-1,100%,0%,
12661.523438,-38.08937400000001,nobels odr-1,100%,0%,
12704.589844,-37.40757000000001,nobels odr-1,100%,0%,
12747.65625,-38.57236,nobels odr-1,100%,0%,
12790.722656,-37.70330800000001,nobels odr-1,100%,0%,
12833.789062,-37.68488300000001,nobels odr-1,100%,0%,
12876.855469,-39.333406999999994,nobels odr-1,100%,0%,
12919.921875,-37.653896,nobels odr-1,100%,0%,
12962.988281,-37.875579,nobels odr-1,100%,0%,
13006.054688,-38.559482,nobels odr-1,100%,0%,
13049.121094,-38.32644599999999,nobels odr-1,100%,0%,
13092.1875,-39.275008,nobels odr-1,100%,0%,
13135.253906,-37.747405,nobels odr-1,100%,0%,
13178.320312,-38.430622000000014,nobels odr-1,100%,0%,
13221.386719,-38.88231999999999,nobels odr-1,100%,0%,
13264.453125,-38.739356,nobels odr-1,100%,0%,
13307.519531,-38.559450999999996,nobels odr-1,100%,0%,
13350.585938,-37.66570200000001,nobels odr-1,100%,0%,
13393.652344,-39.13267800000001,nobels odr-1,100%,0%,
13436.71875,-37.91736200000001,nobels odr-1,100%,0%,
13479.785156,-38.19485400000001,nobels odr-1,100%,0%,
13522.851562,-38.507183,nobels odr-1,100%,0%,
13565.917969,-37.879566,nobels odr-1,100%,0%,
13608.984375,-39.106357,nobels odr-1,100%,0%,
13652.050781,-38.341251,nobels odr-1,100%,0%,
13695.117188,-39.056178,nobels odr-1,100%,0%,
13738.183594,-38.529674,nobels odr-1,100%,0%,
13781.25,-37.533229000000006,nobels odr-1,100%,0%,
13824.316406,-37.598376,nobels odr-1,100%,0%,
13867.382812,-38.436328,nobels odr-1,100%,0%,
13910.449219,-39.77462700000001,nobels odr-1,100%,0%,
13953.515625,-37.76739400000001,nobels odr-1,100%,0%,
13996.582031,-37.604515000000006,nobels odr-1,100%,0%,
14039.648438,-38.693827999999996,nobels odr-1,100%,0%,
14082.714844,-37.68920800000001,nobels odr-1,100%,0%,
14125.78125,-39.074752000000004,nobels odr-1,100%,0%,
14168.847656,-38.461448000000004,nobels odr-1,100%,0%,
14211.914062,-37.906559000000016,nobels odr-1,100%,0%,
14254.980469,-37.946242,nobels odr-1,100%,0%,
14298.046875,-38.360220999999996,nobels odr-1,100%,0%,
14341.113281,-40.222381,nobels odr-1,100%,0%,
14384.179688,-38.124504,nobels odr-1,100%,0%,
14427.246094,-37.882091,nobels odr-1,100%,0%,
14470.3125,-39.993217,nobels odr-1,100%,0%,
14513.378906,-39.09078199999999,nobels odr-1,100%,0%,
14556.445312,-39.489977999999994,nobels odr-1,100%,0%,
14599.511719,-38.823791,nobels odr-1,100%,0%,
14642.578125,-39.390304,nobels odr-1,100%,0%,
14685.644531,-38.204871,nobels odr-1,100%,0%,
14728.710938,-37.63373100000001,nobels odr-1,100%,0%,
14771.777344,-39.113811,nobels odr-1,100%,0%,
14814.84375,-38.054908,nobels odr-1,100%,0%,
14857.910156,-38.705265,nobels odr-1,100%,0%,
14900.976562,-39.57142999999999,nobels odr-1,100%,0%,
14944.042969,-38.817851000000005,nobels odr-1,100%,0%,
14987.109375,-40.325237,nobels odr-1,100%,0%,
15030.175781,-40.05181800000001,nobels odr-1,100%,0%,
15073.242188,-40.66108200000001,nobels odr-1,100%,0%,
15116.308594,-40.668670000000006,nobels odr-1,100%,0%,
15159.375,-39.82367599999999,nobels odr-1,100%,0%,
15202.441406,-39.509365,nobels odr-1,100%,0%,
15245.507812,-39.270088,nobels odr-1,100%,0%,
15288.574219,-40.003432000000004,nobels odr-1,100%,0%,
15331.640625,-38.297668,nobels odr-1,100%,0%,
15374.707031,-38.378703,nobels odr-1,100%,0%,
15417.773438,-40.389663,nobels odr-1,100%,0%,
15460.839844,-38.97114500000001,nobels odr-1,100%,0%,
15503.90625,-39.711164999999994,nobels odr-1,100%,0%,
15546.972656,-39.287574000000006,nobels odr-1,100%,0%,
15590.039062,-39.397941,nobels odr-1,100%,0%,
15633.105469,-40.27533600000001,nobels odr-1,100%,0%,
15676.171875,-38.89658299999999,nobels odr-1,100%,0%,
15719.238281,-39.75262000000001,nobels odr-1,100%,0%,
15762.304688,-39.81900300000001,nobels odr-1,100%,0%,
15805.371094,-40.145140999999995,nobels odr-1,100%,0%,
15848.4375,-39.68044300000001,nobels odr-1,100%,0%,
15891.503906,-39.210643000000005,nobels odr-1,100%,0%,
15934.570312,-40.50512300000001,nobels odr-1,100%,0%,
15977.636719,-39.392722000000006,nobels odr-1,100%,0%,
16020.703125,-38.98615600000001,nobels odr-1,100%,0%,
16063.769531,-38.314693000000005,nobels odr-1,100%,0%,
16106.835938,-38.16114,nobels odr-1,100%,0%,
16149.902344,-40.30077700000001,nobels odr-1,100%,0%,
16192.96875,-39.008121,nobels odr-1,100%,0%,
16236.035156,-38.963871,nobels odr-1,100%,0%,
16279.101562,-39.779762000000005,nobels odr-1,100%,0%,
16322.167969,-39.263137,nobels odr-1,100%,0%,
16365.234375,-39.650211,nobels odr-1,100%,0%,
16408.300781,-38.728137000000004,nobels odr-1,100%,0%,
16451.367188,-39.706728999999996,nobels odr-1,100%,0%,
16494.433594,-40.31052,nobels odr-1,100%,0%,
16537.5,-39.496093,nobels odr-1,100%,0%,
16580.566406,-39.327681999999996,nobels odr-1,100%,0%,
16623.632812,-39.419212,nobels odr-1,100%,0%,
16666.699219,-40.590593999999996,nobels odr-1,100%,0%,
16709.765625,-40.487285,nobels odr-1,100%,0%,
16752.832031,-40.185989000000006,nobels odr-1,100%,0%,
16795.898438,-40.96763200000001,nobels odr-1,100%,0%,
16838.964844,-40.02846100000001,nobels odr-1,100%,0%,
16882.03125,-39.889148000000006,nobels odr-1,100%,0%,
16925.097656,-39.99457100000001,nobels odr-1,100%,0%,
16968.164062,-39.714777999999995,nobels odr-1,100%,0%,
17011.230469,-39.347903,nobels odr-1,100%,0%,
17054.296875,-38.904842000000016,nobels odr-1,100%,0%,
17097.363281,-40.165935000000005,nobels odr-1,100%,0%,
17140.429688,-39.501441,nobels odr-1,100%,0%,
17183.496094,-39.861293,nobels odr-1,100%,0%,
17226.5625,-40.189445000000006,nobels odr-1,100%,0%,
17269.628906,-38.992794,nobels odr-1,100%,0%,
17312.695312,-38.721355,nobels odr-1,100%,0%,
17355.761719,-37.160743,nobels odr-1,100%,0%,
17398.828125,-37.67849699999999,nobels odr-1,100%,0%,
17441.894531,-40.31515,nobels odr-1,100%,0%,
17484.960938,-40.058170000000004,nobels odr-1,100%,0%,
17528.027344,-41.51000900000001,nobels odr-1,100%,0%,
17571.09375,-39.87528900000001,nobels odr-1,100%,0%,
17614.160156,-39.71181800000001,nobels odr-1,100%,0%,
17657.226562,-39.17884000000001,nobels odr-1,100%,0%,
17700.292969,-39.110980999999995,nobels odr-1,100%,0%,
17743.359375,-39.85028700000001,nobels odr-1,100%,0%,
17786.425781,-39.146936999999994,nobels odr-1,100%,0%,
17829.492188,-40.325446000000014,nobels odr-1,100%,0%,
17872.558594,-40.21759800000001,nobels odr-1,100%,0%,
17915.625,-39.934551,nobels odr-1,100%,0%,
17958.691406,-39.295142999999996,nobels odr-1,100%,0%,
18001.757812,-39.383296,nobels odr-1,100%,0%,
18044.824219,-40.39136499999999,nobels odr-1,100%,0%,
18087.890625,-40.02430699999999,nobels odr-1,100%,0%,
18130.957031,-39.937613,nobels odr-1,100%,0%,
18174.023438,-40.250415000000004,nobels odr-1,100%,0%,
18217.089844,-39.15696200000001,nobels odr-1,100%,0%,
18260.15625,-40.186423000000005,nobels odr-1,100%,0%,
18303.222656,-40.28305400000001,nobels odr-1,100%,0%,
18346.289062,-40.876098,nobels odr-1,100%,0%,
