frequency_hz,dB,pedal,gain,tone
2583.984375,7.810617000000001,nobels,100%,100%
2627.050781,8.289523000000003,nobels,100%,100%
2670.117188,8.195065,nobels,100%,100%
2713.183594,7.890965000000001,nobels,100%,100%
2756.25,7.5774919999999995,nobels,100%,100%
2799.316406,7.959716,nobels,100%,100%
2842.382812,7.924679000000001,nobels,100%,100%
2885.449219,7.698108999999999,nobels,100%,100%
2928.515625,7.723178999999998,nobels,100%,100%
2971.582031,7.884730999999999,nobels,100%,100%
3014.648438,7.936919,nobels,100%,100%
3057.714844,7.883566999999996,nobels,100%,100%
3100.78125,7.956022999999998,nobels,100%,100%
3143.847656,7.682881000000002,nobels,100%,100%
3186.914062,7.953527999999999,nobels,100%,100%
3229.980469,7.784465999999998,nobels,100%,100%
3273.046875,7.193175,nobels,100%,100%
3316.113281,7.1442780000000035,nobels,100%,100%
3359.179688,7.944249000000003,nobels,100%,100%
3402.246094,7.544646,nobels,100%,100%
3445.3125,7.357075000000005,nobels,100%,100%
3488.378906,7.379826000000001,nobels,100%,100%
3531.445312,7.214920000000003,nobels,100%,100%
3574.511719,7.041931999999999,nobels,100%,100%
3617.578125,6.962251999999999,nobels,100%,100%
3660.644531,7.088331,nobels,100%,100%
3703.710938,6.834482000000001,nobels,100%,100%
3746.777344,6.7681109999999975,nobels,100%,100%
3789.84375,6.342928000000004,nobels,100%,100%
3832.910156,6.516940000000002,nobels,100%,100%
3875.976562,6.492266000000001,nobels,100%,100%
3919.042969,6.750494999999997,nobels,100%,100%
3962.109375,6.8167120000000025,nobels,100%,100%
4005.175781,6.412151999999995,nobels,100%,100%
4048.242188,6.457328,nobels,100%,100%
4091.308594,6.154947,nobels,100%,100%
4134.375,5.977341999999997,nobels,100%,100%
4177.441406,6.423302,nobels,100%,100%
4220.507812,6.276844999999998,nobels,100%,100%
4263.574219,6.298216,nobels,100%,100%
4306.640625,5.835540999999999,nobels,100%,100%
4349.707031,5.9483,nobels,100%,100%
4392.773438,5.784600000000001,nobels,100%,100%
4435.839844,5.289167000000003,nobels,100%,100%
4478.90625,5.139619000000003,nobels,100%,100%
4521.972656,5.651297000000003,nobels,100%,100%
4565.039062,5.384397999999997,nobels,100%,100%
4608.105469,5.509400000000003,nobels,100%,100%
4651.171875,5.474013000000003,nobels,100%,100%
4694.238281,5.329005000000002,nobels,100%,100%
4737.304688,5.329145999999998,nobels,100%,100%
4780.371094,5.1285419999999995,nobels,100%,100%
4823.4375,4.740573999999999,nobels,100%,100%
4866.503906,4.069046,nobels,100%,100%
4909.570312,4.332782000000002,nobels,100%,100%
4952.636719,4.869882999999998,nobels,100%,100%
4995.703125,4.528477000000002,nobels,100%,100%
5038.769531,4.137969999999999,nobels,100%,100%
5081.835938,3.9138279999999988,nobels,100%,100%
5124.902344,3.864384000000001,nobels,100%,100%
5167.96875,3.5427810000000015,nobels,100%,100%
5211.035156,3.555570999999997,nobels,100%,100%
5254.101562,3.611096,nobels,100%,100%
